Class,Distance(mi),Street,Temperature(F),'Humidity(\%)',Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SW,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,'Partly Cloudy',False,True,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,'Partly Cloudy',False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',E,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,False,False,False,True,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Cloudy,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Partly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,'Partly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,True,Night
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Overcast,False,False,True,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Beltway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Overcast,False,False,True,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Scattered Clouds',False,True,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Highway,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,Clear,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Scattered Clouds',False,False,False,False,False,False,False,True,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Scattered Clouds',True,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(-inf-0.1775]\'',local,'\'(56.5-66.1]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(56.5-66.1]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(66.1-75.95]\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',S,Clear,False,False,True,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',S,Clear,False,False,True,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SW,Clear,False,False,True,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',S,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',S,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,Thunderstorm,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',S,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Highway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Partly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Overcast,False,False,False,False,True,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Overcast,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',large_local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Fair,False,False,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NE,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,'Mostly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',Variable,'Scattered Clouds',False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-inf)\'',NE,'Scattered Clouds',False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',Calm,Overcast,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',large_local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',Calm,Overcast,False,True,False,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Highway,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',N,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',N,Drizzle,False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(56.5-66.1]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',Variable,Drizzle,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Rain,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Rain,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,Drizzle,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,Drizzle,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,'Heavy Rain',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,'Heavy Rain',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,'Mostly Cloudy',False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',N,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Clear,False,False,True,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',Interstate,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',Beltway,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Mostly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(-inf-29.815]\'','\'(9.5-inf)\'',NW,Clear,True,True,False,False,False,True,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',large_local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,True,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',Highway,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Overcast,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',large_local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',S,Overcast,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',Interstate,'\'(66.1-75.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',SW,Overcast,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',Interstate,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',W,Clear,False,False,True,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(58.5-70.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(70.5-84.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,True,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Partly Cloudy',False,False,False,False,False,False,False,False,Day
1,'\'(0.5895-inf)\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',W,'Partly Cloudy',False,False,False,False,False,False,False,True,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',SE,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(-inf-0.1775]\'',local,'\'(75.95-inf)\'','\'(-inf-46.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,'Scattered Clouds',False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(75.95-inf)\'','\'(46.5-58.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',NW,Clear,False,False,False,False,False,False,False,False,Day
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',local,'\'(66.1-75.95]\'','\'(70.5-84.5]\'','\'(29.815-30.055]\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
1,'\'(0.1775-0.5895]\'',Highway,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,True,True,False,False,False,False,True,Night
1,'\'(0.5895-inf)\'',Highway,'\'(56.5-66.1]\'','\'(84.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-inf)\'',Calm,Clear,False,False,False,False,False,False,False,False,Night
